,district,meter,built_year,price_per_meter,room,elevator,parking,storage,floor_en,total_floor,district_code
15929,اباذر,100,1393,50000000.0,2,1.0,1.0,1.0,1,1,11
15930,اباذر,128,1386,48438000.0,3,1.0,1.0,1.0,2,4,11
15931,اباذر,240,1394,70000000.0,3,1.0,1.0,1.0,3,5,11
15932,اباذر,77,1398,57792000.0,2,1.0,1.0,1.0,3,3,11
15933,اباذر,118,1393,49788000.0,2,1.0,1.0,1.0,5,5,11
15934,اباذر,88,1395,54545000.0,2,1.0,1.0,1.0,5,5,11
15935,اباذر,103,1392,45194000.0,2,1.0,1.0,1.0,4,4,11
15936,اباذر,140,1392,63571000.0,2,1.0,1.0,1.0,5,5,11
15937,اباذر,130,1395,46154000.0,3,1.0,1.0,1.0,5,5,11
15938,اباذر,65,1380,47692000.0,2,0.0,1.0,1.0,0,0,11
15940,اباذر,94,1385,51064000.0,2,1.0,1.0,1.0,4,4,11
15941,اباذر,54,1392,49074000.0,1,1.0,1.0,1.0,3,3,11
15942,اباذر,98,1395,59184000.0,2,1.0,1.0,1.0,5,5,11
15944,اباذر,108,1391,40741000.0,2,1.0,1.0,1.0,1,1,11
15945,اباذر,140,1390,47500000.0,3,1.0,1.0,1.0,1,1,11
15946,اباذر,81,1392,52346000.0,2,1.0,1.0,1.0,2,2,11
15947,اباذر,78,1382,44231000.0,2,1.0,1.0,1.0,4,6,11
15948,اباذر,83,1396,61446000.0,2,1.0,1.0,1.0,3,5,11
15949,اباذر,79,1397,56962000.0,2,1.0,1.0,1.0,3,5,11
15950,اباذر,85,1391,51765000.0,2,1.0,1.0,1.0,5,5,11
15951,اباذر,65,1378,49231000.0,2,0.0,1.0,1.0,1,1,11
15952,اباذر,65,1382,50000000.0,2,0.0,1.0,1.0,1,4,11
15954,اباذر,81,1378,45062000.0,2,1.0,1.0,1.0,5,6,11
15955,اباذر,126,1395,56984000.0,3,1.0,1.0,1.0,1,1,11
15956,اباذر,92,1388,50000000.0,2,1.0,1.0,1.0,3,3,11
15957,اباذر,93,1381,45161000.0,2,1.0,1.0,1.0,5,5,11
15958,اباذر,145,1380,39310000.0,3,1.0,1.0,1.0,4,4,11
15959,اباذر,90,1395,53333000.0,2,1.0,1.0,1.0,5,5,11
15960,اباذر,94,1382,45745000.0,2,1.0,1.0,1.0,5,5,11
15961,اباذر,120,1400,60833000.0,3,1.0,1.0,1.0,7,7,11
15962,اباذر,102,1395,58824000.0,2,1.0,1.0,1.0,5,5,11
15963,اباذر,67,1393,54478000.0,1,1.0,1.0,1.0,5,5,11
15964,اباذر,98,1395,59184000.0,2,1.0,1.0,1.0,5,5,11
15965,اباذر,66,1396,54545000.0,1,1.0,1.0,1.0,5,5,11
15966,اباذر,100,1395,61000000.0,2,1.0,1.0,1.0,5,5,11
15967,اباذر,114,1394,52632000.0,2,1.0,1.0,1.0,5,5,11
15968,اباذر,98,1400,60000000.0,2,1.0,1.0,1.0,3,5,11
15970,اباذر,62,1394,50000000.0,1,1.0,1.0,1.0,2,5,11
15972,اباذر,45,1384,50111000.0,1,1.0,1.0,1.0,4,5,11
15973,اباذر,177,1385,45000000.0,3,1.0,1.0,1.0,4,4,11
15975,اباذر,70,1387,42857000.0,2,1.0,1.0,1.0,3,3,11
15976,اباذر,90,1398,60000000.0,2,1.0,1.0,1.0,7,7,11
15977,اباذر,110,1385,44545000.0,3,1.0,1.0,1.0,1,1,11
15978,اباذر,95,1398,57895000.0,2,1.0,1.0,1.0,3,3,11
15979,اباذر,81,1384,43951000.0,2,1.0,1.0,1.0,5,5,11
15981,اباذر,83,1391,53012000.0,2,1.0,1.0,1.0,5,5,11
15982,اباذر,85,1380,43529000.0,2,1.0,1.0,1.0,5,5,11
15983,اباذر,84,1385,41667000.0,2,1.0,1.0,1.0,4,5,11
15984,اباذر,99,1396,62121000.0,2,1.0,1.0,1.0,5,5,11
15985,اباذر,203,1389,44335000.0,3,1.0,1.0,1.0,5,5,11
15986,اباذر,83,1390,53614000.0,2,1.0,1.0,1.0,5,5,11
15987,اباذر,122,1385,44672000.0,2,1.0,1.0,1.0,4,4,11
15988,اباذر,128,1384,48438000.0,3,1.0,1.0,1.0,2,2,11
15989,اباذر,75,1400,54000000.0,2,1.0,1.0,1.0,2,2,11
15990,اباذر,74,1389,45473000.0,2,1.0,1.0,1.0,1,1,11
15991,اباذر,157,1387,46815000.0,3,1.0,1.0,1.0,5,5,11
15992,اباذر,127,1396,55118000.0,3,1.0,1.0,1.0,1,5,11
15993,اباذر,82,1392,48720000.0,2,1.0,1.0,1.0,1,1,11
15994,اباذر,115,1393,50913000.0,2,1.0,1.0,1.0,5,5,11
15995,اباذر,102,1390,45980000.0,2,1.0,1.0,1.0,4,4,11
15996,اباذر,69,1395,52899000.0,1,1.0,1.0,1.0,5,5,11
15997,اباذر,68,1394,54412000.0,1,1.0,1.0,1.0,4,4,11
15998,اباذر,98,1395,57143000.0,2,1.0,1.0,1.0,1,5,11
15999,اباذر,120,1390,41667000.0,3,1.0,1.0,1.0,2,2,11
16000,اباذر,77,1385,41883000.0,2,0.0,0.0,1.0,1,1,11
16001,اباذر,134,1398,65672000.0,3,1.0,1.0,1.0,5,5,11
16002,اباذر,124,1383,47419000.0,2,1.0,1.0,1.0,2,2,11
16003,اباذر,132,1384,48106000.0,3,1.0,1.0,1.0,5,5,11
16004,اباذر,66,1393,45455000.0,2,1.0,1.0,1.0,3,3,11
16005,اباذر,110,1385,50000000.0,3,1.0,1.0,1.0,3,3,11
16006,اباذر,135,1396,56296000.0,3,1.0,1.0,1.0,3,5,11
16007,اباذر,180,1386,43889000.0,3,1.0,1.0,1.0,4,4,11
16008,اباذر,97,1395,47423000.0,2,1.0,1.0,1.0,4,4,11
16009,اباذر,90,1398,58889000.0,2,1.0,1.0,1.0,2,2,11
16010,اباذر,100,1394,49500000.0,2,1.0,1.0,1.0,1,1,11
16011,اباذر,107,1384,45514000.0,2,1.0,1.0,1.0,2,2,11
16012,اباذر,58,1385,43966000.0,1,1.0,1.0,1.0,1,1,11
16013,اباذر,86,1395,58140000.0,2,1.0,1.0,1.0,3,5,11
16015,اباذر,81,1385,45679000.0,2,1.0,1.0,1.0,3,3,11
16016,اباذر,125,1398,60000000.0,3,1.0,1.0,1.0,7,7,11
16017,اباذر,156,1393,46154000.0,3,1.0,1.0,1.0,5,5,11
16018,اباذر,124,1392,52581000.0,3,1.0,1.0,1.0,1,1,11
16020,اباذر,145,1400,58276000.0,3,1.0,1.0,1.0,3,6,11
16021,اباذر,130,1395,47923000.0,3,1.0,1.0,1.0,1,4,11
16022,اباذر,98,1390,47755000.0,2,1.0,1.0,1.0,4,4,11
16023,اباذر,160,1383,45312000.0,3,1.0,1.0,1.0,5,5,11
16024,اباذر,104,1383,44712000.0,3,1.0,1.0,1.0,4,4,11
16025,اباذر,130,1397,52538000.0,3,1.0,1.0,1.0,1,1,11
16026,اباذر,135,1399,61111000.0,3,1.0,1.0,1.0,5,5,11
16027,اباذر,130,1397,65385000.0,3,1.0,1.0,1.0,2,2,11
16028,اباذر,101,1397,58416000.0,2,1.0,1.0,1.0,2,5,11
16029,اباذر,122,1385,40164000.0,2,1.0,1.0,1.0,4,4,11
16030,اباذر,92,1400,51087000.0,2,1.0,1.0,1.0,5,6,11
16032,اباذر,115,1393,51174000.0,2,1.0,1.0,1.0,5,5,11
16033,اباذر,124,1383,46774000.0,2,1.0,1.0,1.0,2,2,11
16034,اباذر,86,1378,45349000.0,2,1.0,1.0,1.0,5,5,11
16036,اباذر,59,1382,40678000.0,2,1.0,1.0,1.0,3,3,11
16037,اباذر,59,1387,39492000.0,1,0.0,1.0,1.0,3,3,11
16041,اباذر,115,1392,41739000.0,2,1.0,1.0,1.0,1,1,11
16042,اباذر,116,1394,50647000.0,2,1.0,1.0,1.0,5,5,11
16043,اباذر,100,1400,40000000.0,2,1.0,1.0,1.0,2,2,11
16044,اباذر,125,1385,43600000.0,3,1.0,1.0,1.0,2,2,11
16045,اباذر,77,1394,46753000.0,2,1.0,1.0,1.0,2,5,11
16048,اباذر,110,1388,44091000.0,3,1.0,1.0,1.0,3,3,11
16049,اباذر,52,1385,40385000.0,1,0.0,0.0,1.0,2,2,11
16051,اباذر,100,1382,35000000.0,2,0.0,1.0,1.0,1,1,11
16052,اباذر,200,1387,43900000.0,3,1.0,1.0,1.0,5,5,11
16053,اباذر,115,1392,47391000.0,2,1.0,1.0,1.0,4,4,11
16054,اباذر,110,1385,45455000.0,3,1.0,1.0,1.0,1,1,11
16055,اباذر,156,1392,46474000.0,3,1.0,1.0,1.0,5,5,11
16057,اباذر,110,1392,46364000.0,2,1.0,1.0,1.0,1,1,11
16059,اباذر,65,1390,46154000.0,2,1.0,1.0,1.0,4,4,11
16060,اباذر,120,1400,62500000.0,2,1.0,1.0,1.0,2,4,11
16061,اباذر,126,1397,58333000.0,3,1.0,1.0,1.0,4,5,11
16062,اباذر,100,1395,54000000.0,2,1.0,1.0,1.0,4,4,11
16063,اباذر,125,1386,44800000.0,2,1.0,1.0,1.0,2,2,11
16064,اباذر,70,1389,47929000.0,2,1.0,1.0,1.0,1,1,11
16065,اباذر,87,1390,41839000.0,2,1.0,1.0,1.0,3,3,11
16066,اباذر,60,1385,40000000.0,1,1.0,1.0,1.0,3,3,11
16067,اباذر,110,1395,47864000.0,2,1.0,1.0,1.0,2,2,11
